Customer Account,Customer Account Age,Customer Nationality,Suspicious activity found in previous transactions,KYC Complied,Frequency of transaction in last 30 days,Average Transaction Amount
A3620BA11,28.52,Canada,0,1,8,148315.17
A3620BA11,29.01,Canada,0,1,4,116555.2
A3620BA11,7.76,UK,0,1,5,90197.8875
A3620BA11,10.95,India,0,1,3,115149.928
A3620BA11,4.23,UK,0,1,1,104507.3083
73993885B,5.31,USA,0,1,7,64107.04
73993885B,4.47,India,0,1,4,35247.245
73993885B,22.66,Canada,0,1,8,85467.95
73993885B,14.92,India,0,1,5,65496.8925
73993885B,2.85,India,0,1,5,58240.748
73993885B,23.18,Switzerland,1,1,3,64913.33833
73993885B,17.94,USA,1,1,3,56839.35571
73993885B,16.64,UAE,0,1,6,50810.0375
73993885B,9.72,India,1,1,5,87647.06667
B966C6694,26.28,USA,0,1,5,21312.67
B966C6694,16.92,UK,0,1,5,148182.645
B966C6694,22.99,India,0,1,4,219554.07
B966C6694,3.89,UK,1,0,7,188629.5425
B966C6694,20.27,India,0,0,6,153882.454
B966C6694,5.11,UK,0,0,1,131964.7117
B966C6694,22.59,UAE,0,1,9,113251.8957
B966C6694,14.37,Canada,0,1,9,99843.06375
B966C6694,8.07,UK,1,1,4,95351.28333
5A2921D51,20.55,India,0,1,5,59439.5
5A2921D51,20.76,UK,0,1,5,36023.445
5A2921D51,20.42,UK,0,1,4,25838.97333
5A2921D51,17.72,USA,0,1,0.01,21549.12
565ABDE5F,19.77,USA,0,0,5,5757.17
565ABDE5F,24.86,India,0,1,7,20973.175
565ABDE5F,26.91,USA,0,0,6,44348.24667
565ABDE5F,25.44,UK,1,0,8,148177.97
565ABDE5F,1.74,USA,0,0,8,128100.686
565ABDE5F,18.04,USA,0,1,2,106838.8633
565ABDE5F,26.95,India,0,1,2,94531.32429
565ABDE5F,8.47,UK,0,1,4,84569.0625
565ABDE5F,24.48,UK,0,0,5,92885.16556
7F5DA1F26,1.32,UK,0,0,1,112688.25
7F5DA1F26,1.58,Canada,0,1,7,79543.52
4B5E56A1C,27.42,USA,0,1,3,6275.49
4B5E56A1C,18.35,USA,0,1,8,42266.63
4B5E56A1C,2.62,USA,0,1,7,30572.30333
4B5E56A1C,9.19,UK,0,1,1,27826.385
4B5E56A1C,20.74,USA,0,1,4,24002.816
7E2E013EE,28.66,UK,0,1,7,2667.42
7E2E013EE,22.38,Canada,1,1,6,54336.825
7E2E013EE,14.32,UK,0,1,5,47633.1
4682489B0,25.32,USA,0,1,3,57806.41
4682489B0,9.75,USA,0,1,6,32345.61
4682489B0,28.13,Canada,0,1,9,29011.91
4682489B0,7.51,Canada,0,0,3,32011.68
4682489B0,4.92,India,0,1,5,31493.388
170507325,8.5,USA,0,1,7,12493.29
170507325,10.04,USA,0,0,3,6908.87
170507325,20.48,UK,0,1,9,7567.08
170507325,19.95,USA,0,1,2,10120.205
0DFDCB3E0,15.6,USA,0,1,6,9024.92
0DFDCB3E0,5.37,UK,0,1,4,34502.98
0DFDCB3E0,17.55,Canada,0,0,8,23762.06
46C519555,9.7,India,0,0,5,460010.02
46C519555,9.19,UK,0,1,6,248679.41
C474F5E1A,22.2,USA,0,1,3,65082.19
C474F5E1A,18.04,USA,0,1,2,38468.24
C474F5E1A,27.49,USA,0,1,3,27632.53333
C474F5E1A,8.74,USA,0,1,7,23647.995
7A6BF1770,5.69,UK,0,1,3,39326.75
7A6BF1770,9.5,UK,0,0,3,39529.955
7A6BF1770,2.93,UK,0,1,9,29729.8
7A6BF1770,11.16,USA,0,0,6,24181.3175
2FABAFE6A,14.82,India,0,1,7,6436.3
2FABAFE6A,8.18,UK,0,1,5,17324.485
2FABAFE6A,11.8,USA,0,1,3,16869.25667
2FABAFE6A,2.67,UK,0,0,7,50321.8625
2FABAFE6A,10.65,USA,0,0,5,48844.314
2FABAFE6A,17.47,Switzerland,1,1,3,42818.96167
2FABAFE6A,26.18,UK,0,1,9,41321.98714
2FABAFE6A,13.82,India,0,1,6,41330.61125
2FABAFE6A,19.76,Canada,0,1,5,38503.29444
2FABAFE6A,25.01,UK,0,1,7,45270.284
8CCD4E574,23.57,USA,0,1,7,262426.71
8CCD4E574,22.39,Canada,0,1,5,226560.155
8CCD4E574,4.59,USA,0,1,3,159796.9567
8CCD4E574,5.17,UK,0,0,4,144711.3325
8CCD4E574,19.54,USA,0,0,4,118247.362
0A8F5DA83,18.52,UK,0,1,4,4004.05
0A8F5DA83,4.49,UK,1,1,3,5088.72
0A8F5DA83,15.84,UK,0,1,4,6715.47
10ED0F6F7,26.87,UK,0,0,5,1904.69
10ED0F6F7,13.26,UK,0,1,6,12659.32
10ED0F6F7,22.32,UK,0,0,5,314269.85
10ED0F6F7,12.27,USA,0,0,7,237792.9325
10ED0F6F7,4.01,USA,0,1,7,192115.658
10ED0F6F7,7.62,Canada,0,0,3,162843.7417
10ED0F6F7,2.5,UK,0,1,3,140226.0471
10ED0F6F7,19.72,USA,1,0,5,124956.8463
10ED0F6F7,13.66,India,0,0,5,111891.8689
10ED0F6F7,11.17,India,0,1,4,105063.03
D40CCB822,25.07,USA,0,1,3,13108.54
D40CCB822,29.88,USA,0,1,3,13544.48
D40CCB822,16.38,USA,0,0,4,89751.23667
D40CCB822,22.26,UK,0,0,6,72195.1975
D40CCB822,15.74,USA,0,1,6,64035.86
D40CCB822,25.45,UK,0,1,4,58832.78333
D40CCB822,7.2,UK,0,0,3,53152.35571
D40CCB822,21.52,India,1,1,8,46947.855
D40CCB822,25.85,India,1,1,2,44636.88556
DEB81C1A6,23.38,UK,0,1,5,9960.46
DEB81C1A6,25.83,USA,1,0,8,6239.05
DEB81C1A6,16.06,USA,0,1,5,13622.61667
DEB81C1A6,8.03,USA,0,1,3,28543.1325
DEB81C1A6,19.91,India,0,1,2,30746.398
DEB81C1A6,15.58,UK,0,1,7,26100.09
DEB81C1A6,10.33,USA,0,1,4,24038.21
DEB81C1A6,22.94,UAE,1,1,3,23638.5875
DEB81C1A6,23.35,USA,0,1,2,21192.97889
DEB81C1A6,13.95,USA,0,0,7,19256.387
B7395DFBA,10.73,USA,0,1,3,11844.28
B7395DFBA,16.55,UAE,0,0,4,46285.1
DBF0922C2,1.86,Canada,1,0,9,179496.11
DBF0922C2,23.45,USA,0,0,11,131580.25
DBF0922C2,18.33,UK,0,1,8,109338.4333
DBF0922C2,14.67,UK,0,1,7,90209.74
DBF0922C2,6.33,USA,0,0,5,73864.672
DBF0922C2,6.62,USA,0,1,1,61983.53
DBF0922C2,1.79,USA,0,1,6,67950.92143
DBF0922C2,16.89,UK,0,0,4,60094.8
DBF0922C2,14.08,Canada,0,0,7,54236.78556
0E83822F2,1.05,UAE,0,1,8,3257.78
0E83822F2,14.72,India,0,1,3,21967.515
0E83822F2,8.03,USA,0,1,5,16999.75333
D4C42E803,18.74,India,0,1,5,12475.32
D4C42E803,21.26,UK,0,1,3,11025.28
D4C42E803,27.95,USA,0,1,1,26704.82667
D4C42E803,8,USA,0,1,6,78857.2125
D4C42E803,2.27,India,0,1,1,74048.402
D4C42E803,13.24,India,0,1,6,70655.26167
C9F23DD9B,15.37,UK,0,1,4,218878.01
C9F23DD9B,18.71,UK,0,1,1,111615.075
C9F23DD9B,22.1,India,0,1,3,74670.52333
C9F23DD9B,11.48,UK,0,1,2,56099.7675
C9F23DD9B,29.87,UK,0,1,7,51619.044
C9F23DD9B,4.96,UK,0,1,2,46002.43333
C9F23DD9B,15.3,UK,0,1,7,40562.84429
C9F23DD9B,3.66,Canada,0,1,1,36213.90875
DFF0DA40E,22.46,UK,0,1,4,58012.67
DFF0DA40E,8.32,Canada,0,0,5,38971.765
DFF0DA40E,26.84,UK,0,1,4,31974.83333
DFF0DA40E,16.77,USA,0,1,2,24626.7975
DFF0DA40E,7.64,USA,0,1,6,21179.094
DFF0DA40E,9.11,India,0,0,2,171938.7017
DFF0DA40E,3.62,India,0,1,3,147614.08
DFF0DA40E,29.13,Canada,0,1,5,136945.1337
DFF0DA40E,7.29,USA,0,0,4,122063.0878
DFF0DA40E,11.23,Canada,0,1,9,111731.395
F785FBF69,4.91,UK,0,1,6,56171.57
F785FBF69,11.8,USA,0,0,5,75774.475
F785FBF69,9.2,Canada,0,0,4,53960.38333
F785FBF69,5.38,Canada,0,0,4,63775.7
F785FBF69,16.75,UK,0,0,7,57690.952
F785FBF69,9.35,Canada,0,0,4,48362.97
F785FBF69,12.26,UK,0,0,2,69189.93571
0F5BF010B,20.14,USA,0,0,7,28815.08
0F5BF010B,15.17,USA,0,1,2,85248.225
0F5BF010B,11.77,India,0,1,8,60889.54333
0F5BF010B,16.14,UK,0,1,3,55146.165
0F5BF010B,7.18,USA,0,1,8,135989.206
0F5BF010B,5.9,India,0,1,8,114114.5517
0F5BF010B,24.17,USA,0,0,4,100285.3443
0F5BF010B,21.85,USA,0,1,7,138954.0263
0F5BF010B,11.87,India,0,1,4,126761.8944
C33555FEF,10.24,India,0,1,3,67911.43
C33555FEF,8.83,USA,0,0,2,53313.5
C33555FEF,27.21,UK,0,1,6,40716.69333
C33555FEF,10.08,USA,0,1,5,33150.075
886B501E2,24.25,USA,0,1,5,9898.45
886B501E2,15.48,UK,0,1,5,7871.92
886B501E2,8.32,UK,0,0,3,6026.003333
B386D343D,20.36,USA,0,1,3,2830.88
B386D343D,8.55,UK,0,1,3,28344.09
B386D343D,26.9,USA,0,1,7,23368.83667
B386D343D,22.26,India,0,1,3,22135.915
B386D343D,8.62,USA,0,0,7,23322.13
B386D343D,19.52,Canada,0,1,3,31705.67667
B386D343D,8.62,USA,0,1,3,30869.43
B386D343D,7.87,Canada,0,0,4,56426.345
B386D343D,1.45,UK,1,1,4,51324.53
B386D343D,15.74,India,0,0,3,47184.312
72EF37ED4,11.84,Canada,0,0,2,10898.45
72EF37ED4,11.66,Canada,0,1,6,22863.445
72EF37ED4,3.91,Canada,0,1,0.01,26452.96667
72EF37ED4,28.24,USA,0,0,6,29864.3975
72EF37ED4,27.33,USA,1,1,7,49019.922
72EF37ED4,8.24,UK,0,1,3,43725.18
72EF37ED4,16.19,UK,1,1,11,37801.37714
3BE18EBD9,23.13,Switzerland,0,0,5,28751.41
3BE18EBD9,19.05,UK,1,0,5,18397.29
3BE18EBD9,11.43,Canada,0,1,2,25228.85
3BE18EBD9,26.35,USA,0,1,4,21880.8775
3BE18EBD9,21.62,India,0,0,6,18765.622
3BE18EBD9,19.92,UK,0,0,2,23463.025
3BE18EBD9,22.96,USA,0,0,8,23089.70571
FE5CF9D64,1.65,USA,0,1,6,86740.51
FE5CF9D64,7.69,UK,0,1,3,46347.85
FE5CF9D64,15.93,USA,0,1,3,46933.35
E15880E2C,20.39,UK,0,1,6,5718.64
E15880E2C,15.1,UK,0,1,4,10378.205
E15880E2C,8.53,UK,0,1,2,11945.77333
E15880E2C,3.55,USA,0,1,6,12714.185
E15880E2C,14.68,USA,1,1,6,11520.566
E15880E2C,5.1,USA,0,0,3,12244.01167
E15880E2C,22.1,India,0,0,4,12552.14143
E15880E2C,27.53,India,0,1,4,11912.79875
E15880E2C,16.61,USA,0,1,3,23265.92444
E15880E2C,18.73,UK,0,1,5,21928.344
F76C2BD34,14.98,Switzerland,0,1,11,270958.65
F76C2BD34,23.87,India,0,1,3,148459.02
E0F13AFBE,25.25,USA,0,1,7,51364.38
E0F13AFBE,20.88,USA,0,1,5,35914.155
E0F13AFBE,14.22,India,0,0,7,32026.34
E0F13AFBE,3.77,UK,0,1,2,33464.2875
D3A9F02E6,13.99,USA,0,1,1,6003.27
D3A9F02E6,24.93,USA,0,1,6,4998.48
D3A9F02E6,16.63,India,0,1,5,9363.876667
D3A9F02E6,14.7,UK,0,0,9,17656.8175
D3A9F02E6,14.41,USA,0,0,3,20603.13
D3A9F02E6,6.98,UK,0,1,6,31054.95
D3A9F02E6,28.73,UK,0,1,10,28827.87857
D3A9F02E6,10.03,USA,0,0,1,38100.19625
D3A9F02E6,7.55,UK,0,1,8,42105.15444
D3A9F02E6,24.47,USA,0,1,5,43178.698
FABD2EB7A,19.48,USA,0,1,2,111581.86
FABD2EB7A,20.38,USA,0,0,5,60075.865
FABD2EB7A,22.65,USA,0,1,10,61292.12
FABD2EB7A,14.4,USA,0,0,7,47329.315
FABD2EB7A,13.93,UK,0,0,5,38710.16
FABD2EB7A,15.65,India,0,1,1,35826.54667
C6ACBD350,26.9,USA,0,1,2,3954.74
C6ACBD350,5.43,USA,1,1,4,4931.71
C6ACBD350,17.63,UK,0,0,4,3817.336667
C6ACBD350,15.66,USA,0,1,2,3294.75
C6ACBD350,18.73,Canada,0,1,6,6214.396
C6ACBD350,24.44,USA,0,1,5,5592.585
C6ACBD350,9.92,India,0,0,4,15877.26714
C6ACBD350,12.91,India,0,1,3,17143.34375
FF88F47AE,21.11,Canada,0,1,7,4630.97
FF88F47AE,9.08,UK,0,1,5,28245.24
FF88F47AE,8.75,Canada,0,0,3,22283.51
FF88F47AE,29.7,Canada,0,1,7,20322.85
FF88F47AE,6.66,UK,0,1,6,22561.134
FF88F47AE,6.6,USA,0,1,3,26151.73167
FF88F47AE,11.41,UK,0,1,7,23631.95286
E2C9A09CD,29.63,UK,0,0,7,52467.43
E2C9A09CD,12.11,UK,0,1,7,35596.67
E2C9A09CD,10.48,India,0,0,4,30571.85
E2C9A09CD,13.01,USA,0,1,7,24662.1725
E2C9A09CD,23.79,USA,0,1,4,23193.11
E2C9A09CD,4.54,USA,0,1,3,22213.88833
E2C9A09CD,12.04,USA,0,0,5,45673.72857
82C0EDB2F,14.68,Canada,0,1,3,3562.37
82C0EDB2F,27.25,Canada,0,0,8,4278.12
82C0EDB2F,2.49,USA,0,1,4,3333.83
82C0EDB2F,23.23,USA,0,1,4,11644.115
82C0EDB2F,25.48,UK,0,0,2,11410.082
82C0EDB2F,26.15,USA,0,1,5,10234.85167
76DD64502,5.16,UK,0,1,5,63159.23
76DD64502,8.15,USA,0,1,11,68529.645
76DD64502,13.39,USA,0,1,5,58645.01667
76DD64502,15.89,India,0,1,6,62481.2475
76DD64502,12.39,USA,0,1,3,56366.666
20883E366,17.31,Canada,0,1,4,60207.65
20883E366,16.15,UK,0,0,3,36931.06
20883E366,6.75,USA,0,1,4,35106.84667
20883E366,5.6,UK,0,1,3,287215.2575
6C5B719E5,13.6,USA,0,0,6,129414.73
6C5B719E5,24.6,Canada,0,1,3,71467.975
6C5B719E5,27.84,USA,0,1,3,50259.00667
6C5B719E5,25.01,USA,1,1,7,54068.31
6C5B719E5,1.62,India,0,0,4,47853.768
6C5B719E5,28.88,USA,0,0,3,40651.26833
6C5B719E5,7.05,UK,0,1,4,34871.10714
6C5B719E5,16.21,USA,0,1,4,30797.58625
1D4439BD2,21.03,India,1,1,4,14954.78
1D4439BD2,28.99,USA,1,1,4,49930.195
1D4439BD2,26.41,UK,0,0,8,60736.16
1D4439BD2,12.85,USA,0,1,4,48269.9725
1D4439BD2,10.22,USA,0,1,6,40466.492
1D4439BD2,29.08,UK,0,1,6,45256.36667
1D4439BD2,17.85,Canada,0,1,6,39784.92429
1D4439BD2,3.75,Switzerland,0,1,1,63060.5025
1D4439BD2,12.17,India,0,0,2,60853.75333
1D4439BD2,18.85,UK,0,0,5,78192.988
AA63228AF,15.44,USA,0,1,2,83082.68
AA63228AF,10.33,UK,0,0,5,45080.375
AA63228AF,10.33,Canada,0,1,6,58642.77667
AA63228AF,26.02,Switzerland,0,1,6,55070.135
AA63228AF,15.79,India,0,1,3,48203.914
AA63228AF,11.39,UK,0,1,9,41270.24167
49427597E,22.01,India,0,1,6,41731.14
49427597E,24.9,UK,0,0,3,28685.465
49427597E,15.38,USA,0,1,11,137001.26
49427597E,11.95,USA,0,1,8,124577.6525
49427597E,13.11,UK,0,0,4,105678.52
49427597E,24.74,UK,0,1,6,96638.62
49427597E,1.7,UK,0,0,3,84599.82143
49427597E,23.99,UK,0,0,5,81522.81875
F367A0F00,18.09,UK,0,1,3,4867.95
F367A0F00,21.48,India,0,0,6,63246.42
F367A0F00,3.71,India,0,1,7,44538.01667
F367A0F00,4.85,USA,0,1,9,34770.75
F367A0F00,6.39,USA,0,1,5,29782.29
F367A0F00,27.71,USA,0,1,6,27977.09833
F367A0F00,9.88,UK,0,1,1,24151.26286
F367A0F00,16.62,Switzerland,1,0,7,21143.49875
F367A0F00,17.98,UK,1,1,4,30338.93
F367A0F00,11.83,USA,1,1,5,27950.449
54482E600,20.53,UK,0,0,5,4875.79
54482E600,7.21,USA,0,1,3,46411.67
54482E600,8.11,USA,0,1,5,33682.80667
54482E600,24.14,USA,0,0,4,32854.375
54482E600,28.12,USA,0,1,4,34763.752
54482E600,11.09,Switzerland,0,1,6,37043.56
54482E600,24.4,USA,0,1,8,96192.39286
54482E600,15.36,USA,1,0,5,87187.19125
C7625CCFF,8.65,USA,0,1,5,53617.87
C7625CCFF,4.11,UK,0,1,3,45706.59
C7625CCFF,27.03,UK,0,1,4,50497.76
C7625CCFF,10.35,India,0,0,2,80879.5925
C7625CCFF,3.26,UK,0,0,4,66948.768
C7625CCFF,23.1,UK,0,1,6,55900.265
C7625CCFF,11.49,USA,0,0,5,57496.67571
C7625CCFF,9.07,USA,0,1,8,54839.045
6676E5EC1,4.28,USA,0,0,5,11404.72
6676E5EC1,4.6,USA,0,1,6,129818.445
6676E5EC1,1.5,UK,0,1,6,88873.49
6676E5EC1,6.43,USA,0,1,6,69174.86
6676E5EC1,2.95,UK,0,0,6,60868.798
6676E5EC1,3.54,Canada,0,0,3,64615.27
6676E5EC1,20.34,UK,0,1,4,59736.68714
6676E5EC1,3.2,India,0,1,10,54392.7325
6676E5EC1,13.13,USA,1,0,8,52216.23111
376A1CF14,19.59,UK,0,1,6,4605.71
376A1CF14,2.7,USA,0,1,5,18119.28
376A1CF14,9.63,USA,0,0,12,18596.90333
376A1CF14,6.85,Canada,0,0,7,17077.015
376A1CF14,20.79,UK,0,0,7,24707.858
376A1CF14,5.73,USA,1,1,4,21006.025
376A1CF14,27.02,USA,0,1,7,31116.73714
60E75B28B,17.79,UK,0,1,6,70125.96
60E75B28B,21.02,India,0,1,6,68150.225
60E75B28B,22.92,UK,0,1,6,47125.21667
60E75B28B,3.62,India,0,1,5,44206.07
60E75B28B,15.59,USA,0,1,5,35721.486
60E75B28B,8.5,USA,0,1,4,31119.00333
60E75B28B,2.25,UK,0,1,6,30141.47857
60E75B28B,17.83,Canada,0,1,4,28381.6975
60E75B28B,9.33,USA,0,0,11,55670.98111
60E75B28B,26.76,USA,0,0,6,51445.746
B2EB6DA0C,21.08,UK,0,1,7,9358.4
B2EB6DA0C,15.21,USA,0,1,4,5933.61
B2EB6DA0C,5.5,USA,0,0,4,14455.07
B2EB6DA0C,7.23,USA,0,1,8,25328.4625
B2EB6DA0C,14.32,India,0,1,8,35101.41
B2EB6DA0C,6.68,Canada,0,1,4,29992.49
B748A0D8B,8.36,USA,0,1,5,4825.01
B748A0D8B,26.68,USA,0,1,9,3994.075
B748A0D8B,21.44,India,0,1,6,5768.39
B748A0D8B,17.15,UK,0,1,4,6729.3225
B748A0D8B,8.73,UK,0,0,2,6517.894
B748A0D8B,1.75,UK,0,0,4,6782.805
B748A0D8B,21.84,USA,0,1,8,20840.54
B748A0D8B,20.35,UK,1,1,3,25194.64
B748A0D8B,29.04,USA,0,1,9,25412.25222
9F309C08F,27.79,UK,0,0,7,6968.4
9F309C08F,11.88,USA,0,1,3,11224.26
9F309C08F,21.01,Canada,0,1,4,8730.25
9F309C08F,22.74,India,0,1,4,10163.8
9F309C08F,22.2,USA,0,0,2,9892.858
DDF0FD984,12.08,USA,0,1,7,2842.27
DDF0FD984,28.75,USA,0,1,5,102070.86
DDF0FD984,29.67,India,0,1,9,77433.95
DDF0FD984,29.4,UK,0,1,4,64187.6125
E0C2071C2,19.47,Switzerland,0,1,6,19106.79
E0C2071C2,27.6,UK,0,1,4,15827.65
E0C2071C2,14.36,USA,1,1,3,19815.76333
320E67949,8.27,India,0,1,3,842.49
320E67949,26.81,USA,1,0,6,22953
320E67949,10.46,USA,0,1,4,39443.42333
320E67949,18.26,Switzerland,0,1,4,38678.3925
320E67949,5.09,USA,0,1,1,34098.952
320E67949,8.1,India,0,1,4,29390.48833
320E67949,9.37,USA,0,1,3,26114.80143
320E67949,5.49,USA,0,1,5,32272.17625
320E67949,28.17,UK,0,1,4,34703.83889
75CBC2D69,11.12,USA,0,1,3,55728.37
75CBC2D69,12.81,Canada,0,0,5,34467
75CBC2D69,1.4,UAE,0,1,6,45050.47333
75CBC2D69,11.89,UK,0,0,3,45363.7025
75CBC2D69,5.56,USA,0,0,3,39800.406
75CBC2D69,19.8,Canada,0,1,6,59897.81
75CBC2D69,11.51,USA,0,1,3,55933.25714
75CBC2D69,13.05,Canada,1,0,9,97063.70125
75CBC2D69,28.35,UK,0,0,7,86998.07444
432CBC1B8,28.11,USA,0,1,2,29109.79
432CBC1B8,21.51,Canada,0,1,7,160823.58
432CBC1B8,7.5,USA,1,1,2,108480.4633
432CBC1B8,15.35,USA,0,1,4,83043.895
B4AEC182F,26.17,India,0,1,4,7895.61
B4AEC182F,10.18,India,0,1,7,43797.895
B4AEC182F,3.71,USA,0,1,6,176111.3833
B4AEC182F,21.79,UK,0,1,5,133035.725
B4AEC182F,27.96,UK,0,1,6,119385.848
B4AEC182F,14.75,USA,0,1,5,110081.0467
B4AEC182F,1.97,UK,0,1,6,94670.80571
1EECE3E5D,8.32,USA,0,1,7,86269.47
1EECE3E5D,16.3,USA,0,1,3,43716.295
1EECE3E5D,19.94,USA,1,1,7,68237.64
1EECE3E5D,7.38,USA,0,1,3,63473.115
26D6C0134,8.95,USA,0,1,4,7814.34
26D6C0134,3.76,India,0,0,5,110555.595
26D6C0134,11.91,USA,0,1,3,88093.4
26D6C0134,6.77,UK,0,1,4,71120.32
26D6C0134,14.03,USA,0,1,4,59784.026
11D0085D4,18.03,India,0,1,6,4990.04
11D0085D4,23.08,UK,0,1,3,4932.935
11D0085D4,12.13,UK,0,1,7,6206.566667
11D0085D4,11.08,UK,0,1,5,11085.385
11D0085D4,19.06,India,0,1,4,61993.046
A03AE8890,5.3,UK,0,0,2,46733.82
A03AE8890,26.41,USA,0,1,5,130496.735
A03AE8890,7.35,UK,0,1,5,90547.7
A03AE8890,13.16,UK,0,0,6,70291.6075
A03AE8890,2.02,India,1,0,6,77775.44
0822DA502,4.62,India,0,1,4,19024.79
0822DA502,1.71,India,0,1,6,558546.115
0822DA502,23.71,USA,0,1,7,376669.6067
0822DA502,5.82,USA,0,1,1,289518.45
E092FCDEF,17.44,UK,0,0,4,69615.99
E092FCDEF,9.81,India,0,1,3,44485.165
E092FCDEF,24.27,Canada,0,1,5,38157.38
E092FCDEF,14.06,UK,0,0,2,32288.37
E092FCDEF,11.13,UK,0,1,7,26799.488
E092FCDEF,24.81,USA,0,0,6,22964.22
E092FCDEF,24.02,Canada,1,0,6,24246.20714
E092FCDEF,6.59,UAE,0,1,5,52453.6975
E092FCDEF,4.62,UK,1,1,6,52274.13556
67FE8ED77,7.69,USA,0,1,6,90242.65
67FE8ED77,20.32,USA,0,0,7,48946.14
67FE8ED77,16.9,USA,0,0,2,43805.05
67FE8ED77,20.72,UK,0,0,4,33733.4925
67FE8ED77,28.97,UK,0,1,5,102467.48
67FE8ED77,8.13,USA,0,1,2,89792.025
67FE8ED77,7.4,UK,0,1,5,88403.53143
67FE8ED77,7.43,Canada,0,1,4,79173.24125
67FE8ED77,2.76,USA,0,0,7,76110.78333
54EB5474F,3.01,UK,0,1,7,46442.93
54EB5474F,25.77,Canada,0,1,2,89545.175
54EB5474F,27.3,UK,0,1,6,64917.39
54EB5474F,22.84,India,0,1,5,49813.51
54EB5474F,7.56,USA,0,1,7,43458.518
54EB5474F,6.64,USA,0,0,5,46267.80167
54EB5474F,25.62,USA,0,1,6,41018.57286
E40A01B9E,6.18,UK,0,1,6,103046.3
E40A01B9E,10.83,USA,0,1,4,60766.285
E40A01B9E,10.22,Canada,0,1,6,45826.41
544DD63B4,21.3,UK,0,0,4,8296.27
544DD63B4,4.08,UK,0,1,4,8432.99
544DD63B4,24.72,UK,1,0,6,7425.623333
544DD63B4,20.21,USA,0,1,4,8637.86
544DD63B4,11.07,UK,0,1,8,7316.41
544DD63B4,22.24,UAE,0,0,5,9885.616667
544DD63B4,29.12,UK,0,1,6,15237.90429
544DD63B4,9.8,UAE,0,1,9,18437.2725
544DD63B4,6.24,USA,0,1,5,22087.46444
BA9F8DF1B,25.36,India,0,0,2,29249.05
BA9F8DF1B,24.42,UK,0,1,4,26984.95
BA9F8DF1B,3.47,UK,0,0,8,324500.0833
BA9F8DF1B,29.37,USA,0,1,6,249432.0625
BA9F8DF1B,21.88,UK,0,0,5,204113.148
BA9F8DF1B,18.82,Canada,0,1,4,178388.19
BA9F8DF1B,20.72,USA,0,0,5,154117.2429
5ADD80240,11.83,UK,0,1,4,4322.01
5ADD80240,20.27,USA,1,1,4,66292.35
5ADD80240,16.88,USA,0,1,9,50134.86333
5ADD80240,12.09,India,0,1,7,48493.07
5ADD80240,16.46,UAE,0,1,9,46885.966
5ADD80240,5.33,UK,0,0,5,42786.10833
5ADD80240,7.13,UK,0,1,4,45777.25
5ADD80240,16.54,UK,0,1,3,90556.61125
5ADD80240,27.24,UAE,0,0,8,83545.14
B937F2FDC,7.06,UK,0,1,5,31675.97
B937F2FDC,2.51,UK,1,1,7,44839.27
15CE38D5F,7.44,USA,0,1,6,10081.93
15CE38D5F,11.97,UK,1,0,6,14520.885
15CE38D5F,11,USA,0,1,5,12803.53667
15CE38D5F,24.4,India,0,1,7,10266.76
15CE38D5F,19.34,India,0,1,3,9048.874
15CE38D5F,2.93,USA,0,1,4,7610.461667
F7119F8B4,16.63,UK,0,1,3,50896.37
F7119F8B4,14.8,UK,0,1,3,26509.34
F7119F8B4,8.74,USA,0,1,10,99037.79333
F7119F8B4,29.95,UK,0,0,8,75776.5375
834E909FE,16.86,USA,0,1,7,1066.73
834E909FE,28.55,USA,0,1,8,23780.055
834E909FE,15.62,UK,0,1,6,56770.31667
834E909FE,8.57,UK,0,0,5,46318.45
834E909FE,13.99,USA,0,1,9,39741.678
834E909FE,24.43,UK,0,1,4,33471.15
B98F5DDDF,15.13,USA,0,1,7,52473.85
B98F5DDDF,28.01,India,0,1,6,43384.01
B98F5DDDF,8.87,Canada,0,1,6,32887.84333
B98F5DDDF,9.56,UK,0,1,5,34964.1275
B98F5DDDF,19.7,Canada,0,0,4,53144.336
B98F5DDDF,11.21,USA,1,1,3,48220.98333
B98F5DDDF,9.88,USA,0,1,2,47942.20714
B98F5DDDF,25.56,USA,1,1,3,43460.6925
C08B69DFC,2.76,Switzerland,0,1,6,5958.16
C08B69DFC,4.04,USA,0,1,6,5950.755
C08B69DFC,7.09,USA,0,1,5,7529.463333
C08B69DFC,25.59,India,0,1,7,7000.6325
C08B69DFC,13.64,USA,0,0,6,9688.998
C08B69DFC,1.29,USA,0,1,1,12036.86167
C08B69DFC,6.62,USA,1,1,4,12522.99857
C08B69DFC,11.76,USA,0,1,7,11316.96125
627AA787E,26.21,UK,0,1,1,3878.71
627AA787E,25.9,USA,0,1,5,15934.54
627AA787E,28.4,USA,0,0,4,11782.47
627AA787E,7.56,USA,0,1,3,15340.5925
E21DB879B,26.76,UK,0,1,3,7397.04
E21DB879B,6.58,India,0,1,5,7244.875
E21DB879B,26.63,USA,0,1,4,5379.1
E21DB879B,23.92,UK,0,1,3,43306.72
E21DB879B,11.16,India,0,1,5,71133.704
E21DB879B,22.07,UK,1,1,4,65193.15333
E21DB879B,7.4,UK,0,1,6,60886.11429
E21DB879B,26.71,USA,0,1,5,61463.62625
D7F926F88,26.98,Canada,0,1,7,3254.78
